source_table,target_column,model,split_type,repeat,n_train,n_test,n_numeric_features,n_categorical_features,rmse,mae,r2,spearman,top_1pct_recovery,top_5pct_recovery,top_10pct_recovery,ndcg_10pct,hgb_skipped_due_to_categorical_features,feature_source,target_family,feature_table,task,gas,target_property,target_unit,split_group_column,descriptor_family
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,extratrees,random,5,48000,12000,5,0,1.587196886727203,0.4159236048476263,0.010818232207062684,0.8094060235588232,0.06666666666666667,0.25666666666666665,0.3933333333333333,0.5722012920263932,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,dummy,random,6,48000,12000,5,0,1.8358513613138976,0.9194316893333333,-0.04002629605763741,,0.025,0.041666666666666664,0.1025,0.26526496429479124,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,ridge,random,6,48000,12000,5,0,1.539003394310256,0.3508095971400562,0.2691160184435236,0.8571667595646957,0.09166666666666666,0.37833333333333335,0.49666666666666665,0.586481774437865,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,hgb,random,6,48000,12000,5,0,1.5258011045306026,0.34005004067718525,0.2816019608059953,0.8541895695035575,0.14166666666666666,0.35833333333333334,0.4816666666666667,0.5826900142864396,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,randomforest,random,6,48000,12000,5,0,1.5735448362790396,0.37671380755514866,0.23593987944968342,0.8232435001000098,0.11666666666666667,0.30333333333333334,0.44083333333333335,0.5680078895339916,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,extratrees,random,6,48000,12000,5,0,1.7204895254730608,0.4123436356828302,0.08657403166475386,0.8118037662404797,0.06666666666666667,0.24166666666666667,0.4041666666666667,0.5529169214571074,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,dummy,random,7,48000,12000,5,0,2.1860841156758712,0.9060402701666666,-0.022408136153253322,,0.008333333333333333,0.04,0.09,0.2702732623139544,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,ridge,random,7,48000,12000,5,0,1.9581321733568482,0.34812540384694074,0.17969649721721948,0.8536247427786339,0.11666666666666667,0.3566666666666667,0.4866666666666667,0.5202933090376023,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,hgb,random,7,48000,12000,5,0,1.9493106788454309,0.335419800288955,0.1870708746693993,0.8528205716884213,0.1,0.325,0.47333333333333333,0.5153448069231782,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,randomforest,random,7,48000,12000,5,0,2.034076286031965,0.38412725096835615,0.11483337013248252,0.8229405152694312,0.06666666666666667,0.2966666666666667,0.4241666666666667,0.4922344022275882,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,extratrees,random,7,48000,12000,5,0,2.1489127984076624,0.4205968846959007,0.012065516705017765,0.8109506513652859,0.10833333333333334,0.26,0.39,0.4760401877561023,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,dummy,random,8,48000,12000,5,0,1.7673216842363384,0.8981683176666666,-0.03490215490376025,,0.0,0.06,0.10833333333333334,0.2683347129204009,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,ridge,random,8,48000,12000,5,0,1.4830449639988232,0.33796096737924175,0.2712531072340183,0.8496699820214181,0.1,0.3383333333333333,0.4816666666666667,0.575312512406946,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,hgb,random,8,48000,12000,5,0,1.4775427698122012,0.32965028952687536,0.2766504739708211,0.849005057079866,0.075,0.335,0.47583333333333333,0.5634483303762985,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,randomforest,random,8,48000,12000,5,0,1.5986687295628994,0.38071654621178047,0.15319183025688976,0.8185934686269047,0.075,0.29833333333333334,0.4325,0.5415994999785779,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,extratrees,random,8,48000,12000,5,0,1.7569501163995438,0.41232687892204467,-0.022791102417818898,0.8067503710853405,0.1,0.265,0.3825,0.5277658744942115,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,dummy,random,9,48000,12000,5,0,1.5513311044466738,0.8945542085,-0.04099348628237309,,0.0,0.051666666666666666,0.1025,0.28229007957022056,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,ridge,random,9,48000,12000,5,0,1.2263458880847815,0.3293626994724459,0.34947353410982485,0.8527411079427059,0.10833333333333334,0.36,0.5108333333333334,0.6138041245637417,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,hgb,random,9,48000,12000,5,0,1.2153337619294642,0.3161609589641382,0.36110404716711697,0.8514447707423451,0.08333333333333333,0.35,0.49666666666666665,0.6018814857280008,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,randomforest,random,9,48000,12000,5,0,1.3804111920933382,0.36920822110813456,0.1757556949694702,0.8227176913955232,0.125,0.2966666666666667,0.43166666666666664,0.5744196809810539,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,v/v,extratrees,random,9,48000,12000,5,0,1.5907053479020075,0.4030519024306363,-0.09450687494994847,0.8074480267759031,0.10833333333333334,0.245,0.3925,0.5564413429626486,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,0,48000,12000,5,0,0.08346701216343896,0.06348974391666667,-0.1901533259104513,,0.0,0.028333333333333332,0.085,0.3633380590935378,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,0,48000,12000,5,0,0.04420586896119484,0.019939042511331547,0.6661640957099632,0.7553216247702751,0.05,0.23333333333333334,0.3358333333333333,0.6498829796453591,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,0,48000,12000,5,0,0.044012977559932796,0.019857040348536904,0.6690711117133743,0.7763220084098905,0.025,0.205,0.2941666666666667,0.6373114354876411,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,0,48000,12000,5,0,0.047080388617312036,0.022853056664042165,0.6213366632212387,0.7552304856552333,0.025,0.13166666666666665,0.235,0.6160774468699162,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,0,48000,12000,5,0,0.05170086857890686,0.025168151738662697,0.5433653552037419,0.750210584698871,0.03333333333333333,0.13333333333333333,0.22916666666666666,0.609537518886557,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,1,48000,12000,5,0,0.07787159484105015,0.06248806125,-0.1977627110601592,,0.008333333333333333,0.035,0.10333333333333333,0.38899703148370274,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,1,48000,12000,5,0,0.03544238360063971,0.01914151688626989,0.7518818734672265,0.7560980734892552,0.058333333333333334,0.21833333333333332,0.29833333333333334,0.6890075709763618,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,1,48000,12000,5,0,0.03531867826095985,0.019094159618164287,0.7536108752353416,0.7785867594395924,0.041666666666666664,0.19166666666666668,0.2833333333333333,0.6800171956855618,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,1,48000,12000,5,0,0.04005014289416433,0.022165981423376203,0.6831740179665108,0.7606989982338522,0.05,0.14333333333333334,0.24,0.6613212697530149,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,1,48000,12000,5,0,0.04758891632762389,0.024648162708026583,0.5526738567626217,0.755745861265653,0.025,0.14,0.23333333333333334,0.6620944746911757,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,2,48000,12000,5,0,0.08197847264884545,0.06361109200000001,-0.21811778417763783,,0.008333333333333333,0.04666666666666667,0.09333333333333334,0.3657214102383497,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,2,48000,12000,5,0,0.04036100814972512,0.02001701265094588,0.7047338578229683,0.7583812785008683,0.09166666666666666,0.21666666666666667,0.315,0.6670448629616046,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,2,48000,12000,5,0,0.04015884535888369,0.019934300597002536,0.7076843457298798,0.7784985095831742,0.058333333333333334,0.205,0.285,0.6595764536294761,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,2,48000,12000,5,0,0.045777293492158797,0.023238531181637132,0.6201694758772831,0.7574603912947723,0.025,0.12666666666666668,0.22583333333333333,0.6306491793644178,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,2,48000,12000,5,0,0.05099868066192501,0.025574573066658928,0.5285805242671128,0.7540097415507628,0.041666666666666664,0.13333333333333333,0.22,0.62537981979257,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,3,48000,12000,5,0,0.07953827219236609,0.06249007991666667,-0.16133946352895712,,0.008333333333333333,0.043333333333333335,0.10583333333333333,0.3584995302390187,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,3,48000,12000,5,0,0.04008984604540625,0.019553950617836328,0.7049635622135734,0.7514084118485895,0.075,0.21833333333333332,0.3258333333333333,0.6706947776117533,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,3,48000,12000,5,0,0.03996921518810399,0.019569847602973103,0.7067364277044423,0.7754922151599293,0.008333333333333333,0.19833333333333333,0.29833333333333334,0.6508070195441173,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,3,48000,12000,5,0,0.0454913888198575,0.022864426073787372,0.620103519274139,0.7543792442021596,0.03333333333333333,0.125,0.24,0.6315015732308029,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,3,48000,12000,5,0,0.051447214414275105,0.025178613869244592,0.5141182253843498,0.7497399928537722,0.041666666666666664,0.13166666666666665,0.22916666666666666,0.627578118562903,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,4,48000,12000,5,0,0.07848163666641814,0.062331710500000005,-0.15549339107688276,,0.0,0.043333333333333335,0.1075,0.3799320191034526,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,4,48000,12000,5,0,0.03866799507014628,0.019555877654211518,0.7194988330593091,0.7515350923407808,0.06666666666666667,0.22666666666666666,0.31416666666666665,0.6659673899746977,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,4,48000,12000,5,0,0.038592130227275145,0.01949087032373292,0.7205984143304978,0.7772106377423116,0.058333333333333334,0.20833333333333334,0.305,0.6607819446545142,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,4,48000,12000,5,0,0.04242444052498669,0.022535758961657038,0.6623524438290673,0.7543786015462571,0.041666666666666664,0.13333333333333333,0.2225,0.6435993621706099,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,4,48000,12000,5,0,0.04664269161643907,0.024750684408931488,0.5918699503940881,0.749251258504092,0.03333333333333333,0.09666666666666666,0.20833333333333334,0.6331723287250488,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,5,48000,12000,5,0,0.08269237563659564,0.0633301015,-0.2079232983330188,,0.008333333333333333,0.051666666666666666,0.09833333333333333,0.37576908480081606,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,5,48000,12000,5,0,0.0426723383328797,0.01964471700934592,0.6783368550059301,0.7513451707559614,0.075,0.2,0.305,0.6469810304134359,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,5,48000,12000,5,0,0.04249502742394799,0.019602123625073187,0.6810044327853997,0.7779477301463648,0.058333333333333334,0.20166666666666666,0.28,0.6427184474427424,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,5,48000,12000,5,0,0.04679024820441751,0.02281814994376093,0.6132599773304765,0.7540754538725782,0.03333333333333333,0.13333333333333333,0.225,0.6166551497342979,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,5,48000,12000,5,0,0.05159627767039927,0.02534991777232728,0.5297322865402339,0.7480817753972283,0.016666666666666666,0.11166666666666666,0.21,0.6108840527227754,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,6,48000,12000,5,0,0.08344587916081946,0.06314434758333333,-0.18841285005967245,,0.016666666666666666,0.05333333333333334,0.11083333333333334,0.3636792528301578,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,6,48000,12000,5,0,0.04468816971147143,0.020002457896179195,0.6591661775465425,0.7514841451834,0.1,0.21833333333333332,0.30083333333333334,0.6314568930504606,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,6,48000,12000,5,0,0.04449263993998914,0.019859729240097206,0.6621422387165107,0.7774633857729889,0.06666666666666667,0.20666666666666667,0.3016666666666667,0.6395087877780711,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,6,48000,12000,5,0,0.04787133921642632,0.022886037550553875,0.608881188802778,0.7553375512829519,0.03333333333333333,0.13333333333333333,0.23166666666666666,0.6091402447591683,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,6,48000,12000,5,0,0.0524102455122507,0.025211034011616888,0.5311974793557388,0.7538707824623606,0.025,0.13,0.22666666666666666,0.6008973523077525,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,7,48000,12000,5,0,0.08598910149424945,0.06296862375000001,-0.14837936536809893,,0.008333333333333333,0.058333333333333334,0.09916666666666667,0.36387088610587026,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,7,48000,12000,5,0,0.0504820027760683,0.019770146506898543,0.604203717289745,0.7570117837998314,0.09166666666666666,0.23166666666666666,0.3275,0.6227955410946346,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,7,48000,12000,5,0,0.050305509356421425,0.01964381769495128,0.6069664177575289,0.7796195474607783,0.06666666666666667,0.22833333333333333,0.32916666666666666,0.6277544523634925,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,7,48000,12000,5,0,0.05369495043290629,0.02288787069315318,0.5522192185756369,0.7580287129201487,0.025,0.13166666666666665,0.24083333333333334,0.5916894494642146,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,7,48000,12000,5,0,0.058483798860781575,0.025406628890888898,0.46878576067186595,0.7516058272197947,0.025,0.12333333333333334,0.22333333333333333,0.5798303888533365,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,8,48000,12000,5,0,0.08242676496105093,0.062988465,-0.1788389542149218,,0.016666666666666666,0.055,0.0875,0.3547524800954189,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,8,48000,12000,5,0,0.04350423189776799,0.019563836254566723,0.6716167637993057,0.7548742778486024,0.125,0.22833333333333333,0.31916666666666665,0.6520505390228206,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,8,48000,12000,5,0,0.043315784925309915,0.019477788998497846,0.6744555128254986,0.7781446579883938,0.058333333333333334,0.22833333333333333,0.2966666666666667,0.6505398713186973,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,8,48000,12000,5,0,0.04752568140602513,0.022904095407268937,0.6081005331125938,0.7526522354151215,0.041666666666666664,0.12666666666666668,0.23583333333333334,0.6143960217532661,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,8,48000,12000,5,0,0.05295067019203881,0.025187032639620795,0.5135245923907569,0.7515093761773192,0.05,0.13666666666666666,0.22083333333333333,0.6171903260276386,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,dummy,random,9,48000,12000,5,0,0.07923679064229781,0.0623555385,-0.17328702154586995,,0.0,0.03666666666666667,0.08916666666666667,0.36752891853982084,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,ridge,random,9,48000,12000,5,0,0.03949118576054442,0.019500105075331273,0.7085588572515449,0.7503789294629345,0.06666666666666667,0.21166666666666667,0.3075,0.6677394470574045,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,hgb,random,9,48000,12000,5,0,0.03933359618060784,0.019431066854217742,0.7108802081232026,0.7750333475356181,0.05,0.185,0.2733333333333333,0.6534221594379556,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,randomforest,random,9,48000,12000,5,0,0.0434731623785417,0.022499566007508756,0.6468225393166972,0.7543113617665375,0.041666666666666664,0.15166666666666667,0.22,0.6300223247951455,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,mmol/g,extratrees,random,9,48000,12000,5,0,0.04937582018659298,0.02515348512434145,0.5444047802810883,0.7486007054930857,0.03333333333333333,0.145,0.22416666666666665,0.6324602995555557,False,table_local_non_descriptor,uptake_or_loading,,,,,,,
ARC-MOF::ARC-MOF adsorption task table::post_comb_vsa_n2.csv,S(g1),dummy,random,0,48000,12000,5,0,84.40608922808666,1.322035202833333,-0.0001912176450769021,,0.008333333333333333,0.051666666666666666,0.1075,0.0054923085385616644,False,table_local_non_descriptor,selectivity,,,,,,,
